ID,h2o,catboost,xgb,ag,final_prediction
504,0,0,0,0,0
5556,0,0,0,0,0
2417,0,0,0,0,0
1020,0,0,0,0,0
4678,0,0,0,0,0
6671,1,1,1,1,1
6643,0,0,0,0,0
6018,0,0,0,0,0
5367,1,1,1,1,1
3141,1,0,0,1,1
2362,1,1,1,1,1
2180,0,0,0,0,0
4566,1,1,1,1,1
1587,0,1,1,1,1
4855,0,0,0,0,0
1927,1,1,1,1,1
2845,0,0,0,0,0
4657,0,0,0,0,0
4284,0,0,0,0,0
6061,0,0,0,0,0
6587,0,0,0,0,0
3330,0,0,0,0,0
4600,0,0,0,0,0
1778,0,0,0,0,0
5635,0,0,0,0,0
2528,0,1,1,1,1
5670,0,0,0,0,0
7532,1,1,1,1,1
6469,1,0,1,0,1
1418,0,0,0,0,0
4765,0,0,0,0,0
2058,1,0,1,0,1
5832,0,0,0,0,0
4196,0,0,0,0,0
506,0,0,0,0,0
4274,0,0,0,0,0
2866,0,0,0,0,0
3214,1,0,0,0,0
2755,0,0,0,0,0
64,1,0,1,1,1
4425,1,1,1,1,1
6341,1,0,0,1,1
408,1,0,0,1,1
1798,0,0,0,0,0
5350,0,0,0,0,0
4559,0,0,0,0,0
1246,1,1,1,1,1
5322,0,0,0,0,0
4823,0,0,0,0,0
1953,1,1,1,1,1
1908,0,0,0,0,0
3797,0,0,0,0,0
2942,0,0,0,0,0
4087,0,0,0,0,0
5455,0,0,0,0,0
3388,0,0,0,0,0
4122,1,0,0,0,0
4498,0,0,0,0,0
1370,0,0,0,0,0
2289,1,0,0,0,0
769,0,0,0,0,0
7423,1,1,1,1,1
1968,0,0,0,0,0
1906,1,1,1,1,1
3685,0,0,0,0,0
6557,1,1,1,1,1
7439,1,1,0,0,1
1498,1,0,0,1,1
7323,1,1,1,1,1
4739,1,1,1,1,1
2729,0,0,0,0,0
887,0,0,0,0,0
2341,0,0,0,0,0
3285,1,1,0,0,1
5516,0,0,0,0,0
1410,0,0,0,0,0
2922,0,0,0,0,0
7210,1,1,1,1,1
1743,1,1,1,0,1
3468,0,0,0,0,0
6110,0,1,1,1,1
4374,1,1,0,0,1
956,0,0,0,0,0
7294,1,1,1,1,1
4339,0,0,0,0,0
2373,1,1,1,1,1
1582,1,1,1,0,1
6022,0,0,0,0,0
2977,0,0,0,0,0
1977,0,0,0,0,0
756,1,1,1,0,1
7146,1,1,1,1,1
6524,0,0,0,0,0
6907,1,1,1,0,1
3850,0,0,0,0,0
6980,0,0,0,0,0
1462,0,0,0,0,0
4436,0,0,0,0,0
848,0,0,1,0,0
2082,0,0,0,0,0
3734,0,0,0,0,0
4676,1,1,1,1,1
1505,1,1,0,1,1
1649,0,0,0,0,0
3659,0,0,0,0,0
5157,0,0,0,0,0
5844,0,0,0,0,0
5876,0,0,0,0,0
4343,0,0,0,0,0
3632,1,0,0,1,1
5069,0,0,0,0,0
2425,0,0,0,0,0
3398,0,0,0,0,0
5817,0,0,0,0,0
3403,0,0,0,0,0
5209,1,1,1,1,1
1496,0,0,0,0,0
6799,0,1,0,0,0
6781,0,0,0,0,0
4309,1,1,1,0,1
3939,0,0,0,0,0
338,1,1,1,1,1
7597,1,1,1,1,1
3727,0,0,0,0,0
2485,1,0,0,0,0
5222,0,0,0,0,0
4701,0,0,0,0,0
1672,1,1,1,1,1
560,0,0,0,0,0
4839,0,0,0,0,0
6961,0,0,0,0,0
904,1,1,0,0,1
3126,0,0,0,0,0
4297,0,0,0,0,0
6738,0,0,0,0,0
3520,1,1,0,1,1
6116,1,1,1,1,1
4554,0,0,0,0,0
2403,0,0,0,0,0
4970,0,1,1,1,1
5863,0,0,0,0,0
190,0,0,0,0,0
5025,0,0,0,0,0
1933,0,0,0,0,0
4530,1,1,1,0,1
1703,0,0,0,0,0
2473,0,0,0,0,0
5980,1,1,0,1,1
3291,0,0,0,0,0
5932,0,0,0,0,0
7333,1,1,1,1,1
4512,0,0,0,0,0
5326,0,0,0,0,0
2116,0,0,0,0,0
6084,1,0,0,1,1
2994,0,0,0,0,0
41,0,0,0,0,0
2959,0,0,0,0,0
3668,1,1,1,1,1
2179,0,0,0,0,0
6786,1,1,1,1,1
2643,0,0,0,0,0
3569,0,0,0,0,0
6518,0,0,0,0,0
4509,0,0,0,0,0
2567,1,1,0,0,1
6726,0,0,0,0,0
5108,0,0,0,0,0
2843,1,0,0,0,0
1364,1,1,1,1,1
6124,0,0,0,0,0
1664,0,0,0,0,0
4996,0,0,0,0,0
1655,0,0,1,0,0
5754,0,1,0,0,0
5897,0,0,0,0,0
3808,1,1,1,1,1
5070,0,0,0,0,0
4541,0,0,0,0,0
2157,0,0,0,0,0
1962,0,0,1,0,0
2948,1,1,1,1,1
6756,1,1,1,1,1
4282,0,0,0,0,0
7504,1,1,1,1,1
5186,0,0,0,0,0
4474,0,0,0,0,0
7225,1,1,1,1,1
1289,0,0,0,0,0
1753,1,0,0,0,0
1023,0,0,0,0,0
6117,0,0,0,0,0
4165,1,1,1,1,1
7488,1,1,1,1,1
3,0,0,0,0,0
444,0,0,0,0,0
1344,1,1,1,1,1
6826,0,0,0,0,0
5889,0,0,0,0,0
4627,1,1,1,1,1
4997,0,0,0,0,0
5880,0,0,0,0,0
3320,1,1,1,0,1
2139,1,0,1,0,1
5448,0,0,0,0,0
7470,1,1,1,1,1
1979,0,0,0,0,0
791,0,0,0,0,0
6166,1,1,1,1,1
1323,1,1,1,1,1
930,0,0,0,0,0
6986,0,0,1,0,0
3792,0,0,1,1,0
6529,1,1,0,1,1
5868,0,0,0,0,0
7180,1,1,1,1,1
6130,0,0,0,0,0
5900,1,1,0,1,1
4152,0,0,0,0,0
1593,1,1,1,0,1
2662,1,0,0,0,0
4522,1,1,1,1,1
2925,0,0,0,0,0
3402,1,1,1,1,1
7354,1,1,1,1,1
5587,1,1,0,1,1
6034,0,0,0,0,0
2086,0,0,0,0,0
4099,0,0,0,0,0
6744,0,0,0,0,0
2486,0,0,0,0,0
5314,1,1,1,1,1
1934,1,1,1,0,1
802,0,0,0,0,0
938,1,1,1,0,1
1959,0,0,0,0,0
1670,0,0,0,0,0
4928,1,1,1,1,1
7417,1,1,1,1,1
1044,0,0,0,0,0
2200,0,0,0,1,0
5188,0,0,0,0,0
779,0,0,0,0,0
4539,1,1,1,0,1
366,0,0,0,0,0
1773,1,1,1,1,1
5419,0,0,0,0,0
7197,1,1,1,1,1
4172,0,0,0,0,0
933,0,0,0,0,0
1885,0,0,0,0,0
3806,0,0,0,0,0
4894,0,0,0,0,0
3070,0,0,0,0,0
5543,1,0,0,0,0
4754,0,0,0,0,0
7271,1,1,1,1,1
136,0,0,1,0,0
3643,0,0,0,0,0
192,0,0,0,0,0
5736,0,0,0,0,0
5881,0,0,0,0,0
3967,0,0,0,0,0
2970,0,0,0,0,0
2264,0,0,0,0,0
2131,0,0,0,0,0
2383,1,1,1,1,1
277,1,0,0,1,1
5219,0,0,0,0,0
6065,0,0,0,0,0
2857,0,0,0,0,0
4913,1,0,1,0,1
5178,0,0,0,0,0
2736,0,0,0,0,0
1551,0,0,0,0,0
753,1,1,1,1,1
4635,0,0,0,0,0
3732,0,0,0,0,0
6510,0,0,0,1,0
1114,0,0,1,1,0
7281,1,1,1,1,1
3099,1,1,1,1,1
6327,1,0,0,1,1
5514,0,0,0,0,0
2307,0,0,0,0,0
6785,0,0,0,1,0
1609,0,0,0,0,0
1888,0,0,0,0,0
220,0,0,0,0,0
304,1,1,1,0,1
6031,1,1,1,1,1
1275,0,1,1,0,0
6198,0,0,0,0,0
5210,1,1,1,1,1
7548,1,1,0,0,1
4395,0,0,0,0,0
470,0,0,0,0,0
4829,0,0,0,0,0
20,0,0,0,0,0
2398,0,0,0,0,0
3597,0,0,0,0,0
3431,0,0,0,0,0
3459,0,0,0,0,0
4053,0,0,0,0,0
3313,0,0,0,0,0
3364,0,0,0,0,0
1048,1,1,1,0,1
1838,0,0,0,0,0
5994,1,1,1,1,1
7437,1,1,1,1,1
267,0,0,0,0,0
3140,1,0,0,0,0
54,0,0,0,0,0
7394,1,1,1,1,1
5238,0,0,0,0,0
2821,0,0,0,0,0
6599,1,1,1,1,1
1401,0,0,0,1,0
3048,1,1,1,1,1
121,0,0,1,1,0
4162,0,0,0,0,0
5495,0,0,0,0,0
1846,0,0,0,0,0
4422,0,0,0,0,0
4503,0,0,0,0,0
7454,1,1,1,1,1
1813,0,0,0,0,0
2789,0,0,0,0,0
5320,0,0,0,0,0
1313,0,1,0,1,0
7194,1,1,1,1,1
4544,0,0,0,0,0
2522,0,0,0,0,0
3125,0,1,0,1,0
5840,0,0,0,0,0
3521,0,1,1,0,0
5666,0,0,0,0,0
1126,1,1,1,1,1
820,1,1,1,1,1
2976,0,0,0,0,0
1417,0,0,0,0,0
782,0,0,0,1,0
6354,0,0,0,0,0
2891,0,0,0,0,0
3080,1,1,0,0,1
5149,0,0,0,0,0
1296,0,0,0,0,0
4831,0,0,0,0,0
3045,0,0,0,0,0
4042,0,0,0,0,0
2937,0,0,0,0,0
7168,1,1,1,1,1
3557,1,1,1,0,1
5165,0,0,0,0,0
3337,0,0,0,0,0
6342,1,0,0,1,1
5482,0,0,0,0,0
4860,1,1,1,1,1
2240,1,0,0,0,0
6915,0,0,0,1,0
6778,1,1,1,1,1
2416,0,0,0,0,0
3949,0,0,0,0,0
4638,0,0,0,0,0
342,0,0,0,0,0
4673,0,0,0,0,0
1249,0,0,0,0,0
7567,1,1,1,1,1
5392,0,0,0,0,0
3885,0,0,0,1,0
1860,0,0,0,0,0
5031,0,0,0,0,0
1046,0,0,0,0,0
1184,0,0,0,1,0
952,1,1,1,1,1
5983,1,1,0,0,1
3953,1,0,0,1,1
4416,0,0,0,0,0
6630,0,0,0,0,0
6078,0,0,0,0,0
4995,0,0,0,0,0
5346,0,0,0,0,0
1232,0,0,0,0,0
664,0,0,0,0,0
2479,0,0,0,0,0
5218,1,0,0,1,1
672,1,1,1,1,1
1849,0,0,0,0,0
6362,1,1,1,1,1
6035,0,0,0,0,0
950,0,0,0,0,0
3710,1,1,1,1,1
4793,1,1,1,1,1
7147,1,1,1,1,1
994,0,0,0,0,0
5630,0,0,0,0,0
1190,1,1,1,1,1
4844,1,0,0,0,0
1352,0,0,0,0,0
5530,0,0,0,0,0
4418,1,0,0,0,0
2688,1,0,1,0,1
1679,1,0,0,0,0
2298,0,1,0,1,0
7218,1,1,0,1,1
3742,0,0,0,0,0
1130,0,0,0,0,0
3103,0,0,0,0,0
4819,1,0,1,1,1
6276,0,0,0,0,0
3105,0,0,0,0,0
5397,1,0,0,0,0
5970,1,1,1,1,1
2590,1,1,1,1,1
4002,0,0,0,0,0
6119,1,1,1,1,1
1901,1,0,0,0,0
5266,0,0,0,0,0
3145,0,0,0,0,0
2188,1,1,1,1,1
5166,0,0,0,0,0
806,0,0,0,0,0
213,1,1,1,1,1
1291,0,0,1,1,0
2743,0,0,0,0,0
2272,1,0,0,0,0
1855,0,0,0,1,0
5798,0,0,0,0,0
7377,1,1,1,0,1
205,0,0,0,0,0
550,0,0,0,0,0
2007,1,1,0,0,1
3219,1,0,1,1,1
7192,1,1,1,1,1
5060,0,0,0,1,0
2668,0,0,0,0,0
3110,0,0,0,0,0
3301,1,1,1,0,1
4911,1,0,0,0,0
1882,0,0,0,0,0
6290,1,1,1,1,1
3409,0,0,0,0,0
5407,0,0,0,0,0
2552,0,0,0,0,0
7246,1,1,1,1,1
2093,0,0,0,0,0
359,0,0,0,0,0
884,1,1,1,1,1
6771,0,0,0,0,0
86,0,0,0,0,0
7029,1,1,1,1,1
2999,0,0,0,0,0
695,0,0,0,0,0
5794,0,0,0,0,0
1378,0,0,0,0,0
3002,1,0,1,0,1
3029,1,1,0,0,1
2095,0,0,0,0,0
5950,0,0,0,0,0
5008,1,1,1,1,1
2178,0,0,0,0,0
3733,0,0,0,0,0
3681,1,1,0,1,1
3205,0,0,0,0,0
4346,0,0,0,0,0
4341,0,0,0,0,0
6424,1,1,1,1,1
1710,1,1,1,1,1
5176,0,1,1,1,1
3821,0,0,0,0,0
879,0,0,0,0,0
658,1,1,1,1,1
5804,0,0,0,0,0
4421,1,1,1,1,1
4227,0,0,0,0,0
6359,0,1,0,0,0
3369,0,0,0,0,0
2279,0,0,0,0,0
5177,1,1,0,0,1
6140,0,0,0,0,0
2767,0,0,0,0,0
471,0,0,0,0,0
3158,1,1,1,1,1
2900,0,0,0,0,0
3627,0,0,0,0,0
509,1,0,0,0,0
2129,0,0,0,0,0
2339,0,0,0,0,0
427,0,0,0,0,0
7313,1,1,1,1,1
2012,0,0,0,0,0
703,0,0,0,0,0
2258,1,0,0,0,0
6858,1,1,1,1,1
6540,0,0,0,0,0
1234,0,0,0,0,0
7604,1,1,1,1,1
7160,1,1,1,1,1
6296,1,1,0,1,1
4296,1,0,0,0,0
6943,0,0,0,0,0
2186,0,0,0,0,0
7453,1,1,1,1,1
2585,0,0,0,0,0
5775,0,0,0,0,0
364,1,1,0,1,1
3698,0,0,0,0,0
2886,0,0,0,0,0
5752,0,0,0,0,0
2443,1,1,1,1,1
6277,1,0,0,0,0
7044,1,1,1,1,1
326,0,0,1,1,0
3547,0,0,1,0,0
3873,1,1,1,1,1
6346,0,0,0,0,0
4670,0,0,0,0,0
7374,1,1,1,0,1
1512,0,0,0,0,0
6908,1,1,1,1,1
3610,0,0,0,0,0
7144,1,1,1,1,1
3553,0,0,0,0,0
871,1,1,1,1,1
2875,0,0,0,0,0
3920,1,1,1,1,1
3897,1,1,0,0,1
6958,0,0,0,0,0
1481,0,0,0,0,0
3646,0,0,0,0,0
1191,0,0,0,0,0
2190,1,1,1,1,1
4700,1,1,1,0,1
521,0,0,0,0,0
4483,0,0,0,0,0
2639,0,0,0,0,0
1024,0,0,0,0,0
7111,1,1,1,1,1
6258,0,0,0,0,0
6218,1,1,1,1,1
132,1,0,1,1,1
7040,1,1,1,1,1
7363,1,1,1,1,1
2812,0,0,0,0,0
1216,1,1,1,1,1
282,0,0,0,0,0
583,0,0,0,0,0
3514,0,0,0,0,0
1745,1,0,1,0,1
1731,0,0,0,0,0
775,0,0,0,0,0
5837,0,0,0,0,0
4602,0,0,0,0,0
4082,1,1,0,0,1
3239,0,0,0,0,0
5882,1,1,1,1,1
2872,0,0,0,0,0
3856,1,1,1,1,1
4692,1,1,1,1,1
2505,0,0,0,0,0
3372,0,0,0,0,0
4922,1,0,0,1,1
2282,0,0,0,0,0
6225,0,0,0,0,0
4083,1,1,1,1,1
6233,0,0,0,0,0
4954,1,1,1,1,1
325,0,0,0,0,0
6929,1,1,1,1,1
5109,0,0,0,0,0
3592,0,0,0,0,0
2246,0,0,0,0,0
3591,0,0,0,1,0
491,0,0,0,0,0
7264,1,1,1,1,1
2687,0,0,0,0,0
4292,1,1,1,1,1
1578,0,0,0,0,0
1205,0,0,0,0,0
3607,0,0,0,1,0
6365,1,1,1,0,1
1074,1,0,0,0,0
1956,0,0,0,0,0
4438,0,0,0,0,0
5609,0,0,0,0,0
3077,0,0,0,0,0
790,1,1,1,1,1
4636,0,1,0,1,0
6485,0,1,0,0,0
6877,0,0,0,0,0
6874,0,0,0,0,0
2771,0,0,0,0,0
5718,1,1,1,0,1
4470,0,0,1,0,0
5965,1,1,1,1,1
4429,1,1,1,0,1
2971,0,1,0,0,0
1543,0,0,0,0,0
3898,0,0,0,0,0
4361,0,0,0,0,0
4034,0,1,0,0,0
7549,1,1,1,1,1
462,0,0,0,0,0
5603,0,0,0,0,0
1891,0,0,0,0,0
5895,0,0,0,0,0
1603,0,0,0,0,0
5464,1,1,1,1,1
2629,1,1,1,1,1
1487,1,0,0,0,0
1806,0,0,0,0,0
4371,1,1,1,0,1
546,1,1,1,1,1
371,1,1,1,0,1
2294,0,0,0,0,0
2006,0,0,0,0,0
4304,0,0,0,0,0
2859,0,0,0,0,0
1692,0,0,0,0,0
859,0,0,0,0,0
3438,0,0,0,0,0
6672,1,0,0,0,0
6301,1,1,1,1,1
6154,0,0,0,1,0
7089,1,1,1,1,1
6866,0,0,0,0,0
6743,0,0,0,0,0
2658,1,0,0,0,0
1572,0,1,1,1,1
422,0,0,0,0,0
1433,0,0,0,0,0
3774,0,0,0,0,0
5724,0,0,0,0,0
2610,0,0,0,0,0
1852,1,0,0,0,0
799,0,0,0,0,0
6181,0,0,0,0,0
6239,1,1,1,1,1
6315,0,0,0,0,0
4786,1,1,1,1,1
4774,0,0,0,0,0
4535,1,1,1,1,1
4564,0,0,0,0,0
1425,0,0,0,0,0
2436,0,0,0,0,0
3611,0,0,0,0,0
7579,1,1,1,1,1
5812,0,0,0,0,0
6859,0,0,0,0,0
3293,1,1,1,1,1
4543,0,0,0,0,0
4151,0,0,0,0,0
834,0,0,0,0,0
5626,0,0,0,0,0
1277,0,1,0,0,0
7493,1,1,1,1,1
1809,1,1,1,0,1
6837,1,0,0,1,1
2103,1,0,0,0,0
6113,0,0,0,0,0
2447,0,0,0,0,0
4847,1,1,1,1,1
4607,0,1,1,1,1
3548,0,1,0,0,0
984,1,0,0,0,0
2280,0,0,0,0,0
1396,0,0,0,0,0
1109,0,1,0,0,0
611,0,0,1,0,0
5059,0,0,0,0,0
6295,0,0,0,0,0
1099,0,0,1,0,0
1483,0,1,0,0,0
4050,0,0,0,0,0
6128,1,1,1,1,1
6289,1,1,1,1,1
4973,1,1,1,1,1
6089,0,0,0,0,0
976,1,1,1,1,1
3072,0,0,0,0,0
2135,0,0,0,0,0
74,0,0,0,0,0
5858,0,0,0,0,0
6,1,1,1,1,1
1535,1,1,0,1,1
2909,0,0,0,0,0
2428,0,0,0,0,0
739,1,0,1,0,1
2484,0,0,0,0,0
6398,0,0,0,0,0
1877,0,1,0,0,0
7490,1,1,1,1,1
7038,1,1,1,1,1
6474,0,0,0,1,0
3312,1,1,1,0,1
634,1,1,1,1,1
1923,1,1,0,1,1
405,0,1,0,0,0
728,0,0,0,0,0
6713,1,0,0,1,1
4940,0,0,0,0,0
5713,0,0,0,0,0
7373,1,1,1,1,1
3747,0,0,0,0,0
7285,0,0,0,0,0
253,0,0,0,0,0
918,1,1,1,1,1
5271,0,0,0,0,0
7522,1,1,1,0,1
517,0,0,0,0,0
4477,1,1,1,0,1
7378,1,1,1,1,1
2679,1,1,1,1,1
7222,1,1,1,1,1
3973,0,0,0,0,0
3601,0,0,0,0,0
3743,1,0,0,0,0
1006,0,0,1,0,0
4694,0,0,0,0,0
4547,1,1,1,1,1
3563,0,0,0,0,0
3637,0,0,0,0,0
7619,1,1,1,1,1
2078,0,0,0,0,0
186,0,0,0,0,0
772,1,1,1,1,1
514,0,0,1,0,0
476,0,0,0,0,0
4220,1,1,1,1,1
4412,0,0,0,0,0
1339,1,1,1,0,1
2261,0,0,0,0,0
4990,1,1,1,1,1
6179,1,1,1,1,1
2418,0,0,0,0,0
5328,0,0,0,0,0
983,0,0,0,0,0
4219,0,0,0,0,0
811,1,1,1,1,1
2983,0,1,0,0,0
1376,0,0,0,1,0
3168,0,0,0,0,0
6396,0,0,0,0,0
4514,0,0,0,0,0
5653,0,0,0,0,0
7223,1,1,1,1,1
2509,1,1,1,1,1
3913,0,0,0,0,0
7544,1,1,1,1,1
1673,0,0,0,0,0
313,1,1,1,1,1
4630,1,1,1,1,1
6210,0,0,0,0,0
1793,0,0,0,0,0
3511,0,0,0,0,0
1893,0,0,0,0,0
4378,0,0,0,1,0
4761,1,0,0,0,0
4109,1,1,1,1,1
6010,0,0,0,1,0
2638,0,0,0,0,0
6406,1,1,1,1,1
1637,1,1,1,1,1
1012,0,1,1,1,1
2320,0,0,0,0,0
6722,1,1,1,1,1
3333,1,1,1,1,1
761,1,1,1,0,1
3019,1,1,1,0,1
7492,1,1,1,1,1
920,0,0,0,0,0
523,0,0,1,0,0
1913,0,0,0,0,0
2329,0,0,0,0,0
1244,1,1,1,1,1
3494,0,0,0,0,0
6939,1,1,0,1,1
174,0,0,0,0,0
5740,0,0,0,0,0
4590,1,1,1,1,1
2752,1,1,0,1,1
5637,1,1,1,1,1
244,0,0,0,1,0
6407,0,0,0,0,0
5295,0,0,0,0,0
924,0,0,0,0,0
